census_block_group,visits_wawa,visits_7_eleven,visits_starbucks
340130075012,4.0,,
340130081001,4.0,,
340130081002,4.0,,
340130090001,4.0,,
340130093001,4.0,,
340130094002,4.0,,
340130095003,4.0,,
340130100003,4.0,,
340130104003,8.0,,
340130105001,4.0,,
340130105003,4.0,,
340130106001,8.0,,
340130120006,4.0,,
340130126002,4.0,,
340130127001,4.0,4.0,
340130128002,4.0,,
340130134001,4.0,,
340130135002,4.0,,
340130135005,4.0,,
340130137004,4.0,,
340130138001,8.0,,
340130138005,4.0,,
340130140003,4.0,,
340130141003,8.0,,
340130143001,4.0,,
340130143003,4.0,,
340130144001,8.0,,
340130145004,12.0,,
340130147002,4.0,,
340130147003,4.0,,
340130147005,4.0,,
340130154004,4.0,,
340130156004,4.0,,
340130159002,4.0,,
340130159003,4.0,,
340130160003,5.0,,
340130165004,4.0,,
340130172001,4.0,,
340130175004,4.0,,
340130175005,4.0,,
340130177004,4.0,4.0,
340130178003,8.0,,
340130180004,4.0,,
340130180005,8.0,,4.0
340130181002,4.0,,
340130184001,4.0,,
340130192001,4.0,,4.0
340130192003,4.0,,
340130197004,8.0,,
340130198002,4.0,,
340130202001,4.0,,
340130205002,8.0,,
340130206004,4.0,,
340130207001,4.0,,4.0
340130207004,4.0,8.0,
340130208002,4.0,,
340130208003,8.0,,
340130208004,4.0,,
340130210004,4.0,,
340130211004,4.0,,
340130212002,4.0,,4.0
340130216013,4.0,,
340130216016,4.0,,
340130216023,8.0,,
340130217011,4.0,,
340130217014,4.0,,
340130217023,4.0,,
340130229001,4.0,,
340130229003,4.0,,
340130230001,4.0,,
340155001001,86.0,4.0,9.0
340155001002,141.0,13.0,35.0
340155001003,160.0,13.0,18.0
340155001004,116.0,,20.0
340155002011,276.0,8.0,56.0
340155002012,130.0,8.0,16.0
340155002021,127.0,4.0,29.0
340155002022,410.0,,98.0
340155002023,126.0,,25.0
340155002024,151.0,,24.0
340155002031,200.0,20.0,39.0
340155002032,154.0,4.0,26.0
340155002033,107.0,,29.0
340155002041,682.0,4.0,154.0
340155002042,97.0,,66.0
340155002043,57.0,,8.0
340155002051,132.0,4.0,28.0
340155002052,112.0,8.0,28.0
340155002053,144.0,4.0,27.0
340155003001,183.0,5.0,17.0
340155003002,110.0,11.0,17.0
340155003003,59.0,4.0,12.0
340155004001,26.0,,4.0
340155004002,171.0,4.0,12.0
340155004003,57.0,8.0,4.0
340155004004,37.0,4.0,
340155004005,50.0,4.0,
340155004006,135.0,,8.0
340155004007,68.0,,4.0
340155005001,239.0,4.0,12.0
340155005002,113.0,,22.0
340155005003,117.0,,20.0
340155005004,145.0,,20.0
340155005005,78.0,,4.0
340155006001,698.0,,102.0
340155006002,56.0,4.0,16.0
340155006003,636.0,20.0,142.0
340155006004,237.0,,44.0
340155007011,59.0,4.0,21.0
340155007012,436.0,4.0,48.0
340155007013,166.0,4.0,22.0
340155007014,208.0,4.0,34.0
340155007015,210.0,4.0,60.0
340155007021,60.0,,16.0
340155007022,183.0,13.0,26.0
340155007023,236.0,4.0,55.0
340155007024,140.0,4.0,47.0
340155007031,183.0,5.0,20.0
340155008001,25.0,,13.0
340155008002,119.0,,28.0
340155008003,65.0,,8.0
340155009001,153.0,4.0,16.0
340155009002,83.0,,26.0
340155009003,164.0,,40.0
340155010011,133.0,4.0,13.0
340155010012,115.0,,25.0
340155010021,136.0,,4.0
340155010022,31.0,,8.0
340155010023,167.0,,16.0
340155010031,83.0,,40.0
340155010032,92.0,4.0,10.0
340155010033,93.0,4.0,20.0
340155011011,167.0,4.0,24.0
340155011012,149.0,4.0,13.0
340155011013,115.0,,13.0
340155011021,515.0,18.0,185.0
340155011022,216.0,5.0,45.0
340155011023,41.0,,28.0
340155011031,147.0,8.0,50.0
340155011032,305.0,8.0,50.0
340155011033,314.0,8.0,116.0
340155011041,87.0,,16.0
340155011042,166.0,4.0,26.0
340155011043,150.0,4.0,21.0
340155011051,247.0,8.0,44.0
340155011052,95.0,,23.0
340155011061,81.0,,4.0
340155011062,276.0,4.0,30.0
340155011063,95.0,,16.0
340155011071,234.0,,39.0
340155011072,144.0,,28.0
340155011073,175.0,8.0,49.0
340155012011,335.0,,113.0
340155012012,193.0,14.0,69.0
340155012013,301.0,30.0,101.0
340155012021,197.0,8.0,66.0
340155012022,92.0,,20.0
340155012023,122.0,,26.0
340155012024,154.0,4.0,65.0
340155012031,224.0,,58.0
340155012032,252.0,20.0,94.0
340155012041,129.0,,48.0
340155012042,205.0,,94.0
340155012043,160.0,4.0,43.0
340155012051,491.0,,109.0
340155012061,75.0,,22.0
340155012062,245.0,4.0,44.0
340155012063,100.0,,21.0
340155012064,101.0,,48.0
340155012081,140.0,,34.0
340155012082,117.0,4.0,46.0
340155012083,153.0,,68.0
340155012091,166.0,4.0,28.0
340155012092,390.0,4.0,174.0
340155012093,146.0,,70.0
340155012094,210.0,5.0,50.0
340155012101,108.0,,35.0
340155012102,165.0,,57.0
340155012103,114.0,8.0,42.0
340155012121,335.0,8.0,64.0
340155012122,140.0,4.0,29.0
340155012131,170.0,,48.0
340155012132,231.0,4.0,74.0
340155012133,112.0,,42.0
340155013011,77.0,13.0,16.0
340155013012,147.0,25.0,19.0
340155013013,183.0,13.0,45.0
340155013021,114.0,33.0,32.0
340155013022,151.0,21.0,26.0
340155013031,75.0,28.0,26.0
340155013032,111.0,40.0,16.0
340155013033,100.0,17.0,23.0
340155014021,73.0,8.0,13.0
340155014022,70.0,,34.0
340155014023,272.0,25.0,88.0
340155014031,218.0,4.0,59.0
340155014032,277.0,,32.0
340155014041,144.0,9.0,29.0
340155014042,119.0,4.0,21.0
340155014051,167.0,16.0,38.0
340155014052,347.0,8.0,34.0
340155014061,306.0,21.0,28.0
340155014062,117.0,4.0,36.0
340155014063,87.0,,15.0
340155015001,100.0,4.0,4.0
340155015002,172.0,4.0,33.0
340155015003,121.0,,4.0
340155015004,240.0,8.0,45.0
340155015005,118.0,,8.0
340155015006,147.0,,25.0
340155016031,126.0,,8.0
340155016032,466.0,8.0,72.0
340155016033,199.0,4.0,17.0
340155016034,232.0,,48.0
340155016041,112.0,,13.0
340155016042,769.0,8.0,107.0
340155016043,446.0,,33.0
340155016044,368.0,,47.0
340155016045,76.0,,
340155016051,410.0,,62.0
340155016052,146.0,,
340155016053,192.0,,18.0
340155016061,922.0,24.0,137.0
340155016062,152.0,,18.0
340155016063,329.0,4.0,25.0
340155016064,75.0,,16.0
340155016081,266.0,,45.0
340155016082,413.0,4.0,51.0
340155016091,249.0,14.0,49.0
340155016092,858.0,14.0,152.0
340155017011,458.0,8.0,69.0
340155017012,428.0,20.0,49.0
340155017013,228.0,,17.0
340155017021,320.0,4.0,45.0
340155017022,139.0,4.0,18.0
340155017031,152.0,,17.0
340155017032,179.0,8.0,4.0
340155017033,76.0,4.0,12.0
340155017034,235.0,8.0,
340155017041,275.0,,4.0
340155017042,186.0,,22.0
340155017043,207.0,8.0,27.0
340155018001,139.0,,8.0
340155018002,107.0,,4.0
340155019001,144.0,4.0,4.0
340155019002,135.0,,20.0
340155019003,288.0,,21.0
340155020011,223.0,,96.0
340155020012,130.0,4.0,12.0
340155020013,344.0,,55.0
340155020021,506.0,12.0,50.0
340155020022,469.0,8.0,92.0
340155021001,644.0,12.0,116.0
340155022001,190.0,4.0,54.0
340155022002,1877.0,12.0,783.0
340155023001,45.0,,13.0
340155023002,229.0,,70.0
340155024001,85.0,,15.0
340155024002,149.0,4.0,17.0
340155024003,261.0,4.0,148.0
340155024004,425.0,8.0,180.0
340170002002,4.0,,
340170010001,10.0,,
340170013001,4.0,,
340170017012,4.0,,
340170027001,4.0,,
340170030002,4.0,,
340170040003,4.0,,
340170041022,4.0,,
340170058014,4.0,,
340170059001,4.0,,
340170061001,4.0,,
340170070003,4.0,,
340170071002,4.0,,
340170076001,8.0,,4.0
340170103003,4.0,,
340170104003,4.0,,
340170108001,12.0,,
340170108002,4.0,,
340170109001,8.0,,
340170112001,8.0,,4.0
340170114003,4.0,,
340170115002,4.0,,
340170116001,5.0,,4.0
340170123002,4.0,,
340170125003,7.0,,
340170127001,4.0,,
340170127005,8.0,,
340170127006,4.0,,
340170128003,4.0,,
340170130002,4.0,,
340170132001,4.0,,
340170133001,9.0,,
340170133003,4.0,,
340170139001,4.0,,
340170141024,4.0,,
340170144001,8.0,,
340170145013,7.0,,
340170145022,4.0,,
340170148002,4.0,,
340170152023,4.0,,
340170155001,12.0,,
340170156001,17.0,,
340170169002,8.0,,
340170170002,4.0,,4.0
340170171004,4.0,,
340170174002,4.0,,
340170180001,14.0,,
340170183012,4.0,,
340170183021,4.0,,
340170186001,4.0,,
340170187021,4.0,,
340170192001,4.0,,
340170198001,4.0,,
340170199002,8.0,,
340170199003,4.0,,
340170200004,4.0,,
340170201001,14.0,,
340190101002,4.0,,
340190102003,4.0,,
340190102004,8.0,,
340190104001,4.0,4.0,
340190104002,4.0,,4.0
340190105001,13.0,,4.0
340190105003,8.0,,
340190105004,4.0,,
340190106002,20.0,,
340190106003,8.0,,
340190107012,4.0,,
340190107013,12.0,,
340190108021,4.0,,
340190109001,12.0,,
340190110012,4.0,,
340190110013,4.0,,
340190112011,4.0,,8.0
340190112012,8.0,,
340190112013,7.0,,
340190112014,4.0,,
340190112023,8.0,,
340190113011,8.0,4.0,
340190113013,4.0,,5.0
340190113021,4.0,,4.0
340190113022,16.0,,4.0
340190113032,12.0,,
340190113042,9.0,4.0,12.0
340190114001,4.0,,
340190115001,12.0,,4.0
340190115002,8.0,,16.0
340190115003,16.0,4.0,
340190116001,56.0,4.0,4.0
340190116002,8.0,,13.0
340190116003,20.0,,12.0
340190117001,4.0,,4.0
340190117002,4.0,,4.0
340190117003,4.0,,4.0
340190118001,43.0,,27.0
340190118002,31.0,,4.0
340190119001,23.0,4.0,8.0
340190119002,24.0,4.0,23.0
340190119003,12.0,,12.0
340210001001,44.0,4.0,
340210002001,8.0,,
340210002003,8.0,,
340210002004,12.0,4.0,
340210003001,16.0,,
340210003002,20.0,,4.0
340210003003,8.0,,
340210004001,4.0,,
340210004003,32.0,,4.0
340210005001,12.0,4.0,
340210005002,4.0,6.0,
340210005003,4.0,8.0,
340210006001,8.0,,
340210006002,4.0,4.0,
340210007001,16.0,,
340210007002,8.0,9.0,
340210007003,16.0,4.0,20.0
340210008001,4.0,4.0,
340210008002,12.0,4.0,
340210009001,12.0,,4.0
340210009002,4.0,,
340210009003,21.0,4.0,
340210010001,16.0,,
340210010003,16.0,8.0,
340210011011,8.0,,
340210011012,17.0,,
340210011021,8.0,4.0,
340210011022,16.0,4.0,
340210011023,12.0,,
340210012001,4.0,10.0,
340210012002,22.0,4.0,
340210012003,20.0,,4.0
340210013001,13.0,,
340210013003,12.0,,
340210014011,12.0,,
340210014012,4.0,,
340210014013,8.0,,
340210014014,5.0,,
340210014021,12.0,4.0,
340210014022,17.0,4.0,
340210015002,16.0,,8.0
340210016001,16.0,8.0,
340210017001,4.0,4.0,
340210017002,13.0,,
340210017003,4.0,,
340210018002,21.0,,4.0
340210018003,44.0,,
340210019001,8.0,,
340210020001,12.0,,
340210020002,12.0,,
340210021001,17.0,4.0,
340210021002,4.0,4.0,
340210021003,28.0,,
340210021004,22.0,4.0,
340210021005,20.0,4.0,
340210022002,4.0,4.0,
340210022004,8.0,,
340210022005,17.0,4.0,
340210025001,33.0,,9.0
340210025002,24.0,,4.0
340210025003,35.0,8.0,
340210025004,4.0,4.0,
340210025005,8.0,12.0,
340210026011,4.0,,
340210026012,12.0,,
340210026013,20.0,,8.0
340210026021,16.0,4.0,8.0
340210026022,8.0,,
340210026023,8.0,,
340210027011,9.0,,4.0
340210027012,26.0,4.0,4.0
340210027013,16.0,,
340210027021,16.0,4.0,
340210027022,12.0,,
340210027023,25.0,,
340210027024,16.0,,
340210028001,16.0,,
340210028002,8.0,,
340210028004,8.0,5.0,
340210029021,30.0,4.0,
340210029022,12.0,,
340210029023,16.0,,
340210029024,43.0,,4.0
340210029032,24.0,,16.0
340210029041,54.0,,
340210029042,19.0,,10.0
340210029044,8.0,,
340210030011,39.0,4.0,17.0
340210030012,72.0,8.0,12.0
340210030013,41.0,8.0,33.0
340210030021,34.0,,4.0
340210030023,14.0,,4.0
340210030024,4.0,,
340210030031,52.0,,17.0
340210030032,25.0,,
340210030033,8.0,5.0,
340210030034,12.0,,4.0
340210030035,44.0,8.0,
340210030041,37.0,8.0,8.0
340210030042,40.0,,4.0
340210030043,36.0,,4.0
340210030061,29.0,,12.0
340210030062,20.0,,
340210030063,12.0,,4.0
340210030071,12.0,,4.0
340210030072,8.0,4.0,
340210030073,4.0,,
340210030081,64.0,12.0,
340210030082,16.0,,
340210030091,16.0,,8.0
340210030093,4.0,,
340210031001,25.0,,4.0
340210031002,17.0,,
340210032011,13.0,,4.0
340210032013,27.0,,
340210032014,13.0,4.0,4.0
340210032015,28.0,,8.0
340210032021,16.0,4.0,4.0
340210032022,8.0,,
340210032023,8.0,4.0,8.0
340210033011,12.0,,4.0
340210033012,8.0,8.0,
340210033013,4.0,,
340210033021,12.0,8.0,
340210033022,39.0,4.0,4.0
340210033023,8.0,4.0,
340210034001,8.0,,
340210034002,33.0,,
340210035001,17.0,,
340210035002,4.0,,
340210035003,12.0,,
340210035004,8.0,,
340210035005,8.0,,4.0
340210035006,20.0,4.0,
340210036011,8.0,,12.0
340210036013,8.0,,5.0
340210036014,24.0,,
340210036022,15.0,,
340210036023,8.0,,
340210037032,24.0,,8.0
340210037033,16.0,,8.0
340210037041,8.0,,4.0
340210037042,12.0,,4.0
340210037051,12.0,4.0,4.0
340210037052,12.0,4.0,
340210037053,12.0,,8.0
340210037054,21.0,8.0,20.0
340210037061,36.0,4.0,27.0
340210038001,33.0,,12.0
340210038002,8.0,,4.0
340210038003,12.0,4.0,21.0
340210039022,4.0,,
340210039031,4.0,,
340210039032,16.0,,8.0
340210039041,16.0,4.0,8.0
340210039042,32.0,70.0,8.0
340210039051,20.0,,
340210039052,4.0,,4.0
340210040003,4.0,,
340210042012,4.0,,4.0
340210042015,12.0,,
340210042032,4.0,,9.0
340210042041,4.0,4.0,
340210043012,4.0,4.0,4.0
340210043091,54.0,,25.0
340210043092,25.0,,
340210043101,36.0,8.0,4.0
340210043102,17.0,4.0,
340210043103,30.0,4.0,12.0
340210044031,8.0,,
340210044032,4.0,,
340210044033,8.0,,4.0
340210044041,16.0,,4.0
340210044042,4.0,,
340210044043,8.0,,
340210044044,4.0,,
340210044052,5.0,,8.0
340210044053,28.0,,
340210044061,16.0,4.0,
340210044063,8.0,,
340210044071,4.0,,
340210044072,28.0,,4.0
340210044073,8.0,,
340210044075,4.0,,
340210045022,5.0,,4.0
340230001001,12.0,,
340230001002,4.0,,
340230001003,4.0,,
340230001005,4.0,,
340230002001,4.0,,
340230002003,4.0,,4.0
340230003004,4.0,,
340230004012,4.0,,
340230004013,4.0,,
340230004031,4.0,,
340230004041,4.0,,4.0
340230004042,4.0,,4.0
340230005012,8.0,,
340230005023,4.0,4.0,
340230006031,4.0,,7.0
340230006032,5.0,,
340230006063,5.0,,
340230007012,4.0,4.0,4.0
340230008021,4.0,,
340230009023,4.0,,
340230009024,4.0,,4.0
340230010011,8.0,,
340230010021,4.0,,
340230010023,5.0,,4.0
340230012004,9.0,,
340230014122,4.0,,4.0
340230014153,8.0,,
340230015022,4.0,,
340230015045,4.0,4.0,
340230017013,4.0,,
340230017021,4.0,,
340230017022,17.0,,
340230018031,6.0,,
340230018042,4.0,,
340230019012,4.0,,
340230019032,4.0,,
340230022002,4.0,,
340230023011,4.0,,
340230024013,4.0,,
340230025003,4.0,,
340230026032,8.0,,
340230026044,4.0,,
340230026052,4.0,,4.0
340230027011,4.0,,
340230027031,4.0,,
340230027034,4.0,,
340230028052,4.0,,4.0
340230029011,4.0,,
340230029021,4.0,,
340230029022,4.0,,4.0
340230030022,4.0,,4.0
340230031021,4.0,,
340230036002,6.0,,
340230036003,4.0,,4.0
340230037001,4.0,4.0,
340230038001,4.0,4.0,
340230040002,4.0,,
340230043002,4.0,,
340230045004,9.0,,
340230048003,5.0,,
340230049003,4.0,,
340230052002,8.0,,
340230052003,4.0,,4.0
340230052004,4.0,,
340230053002,8.0,,
340230057002,8.0,,
340230058001,4.0,,
340230060011,4.0,,
340230060022,4.0,,
340230061015,4.0,,
340230061031,8.0,,
340230061032,16.0,,
340230062032,4.0,,
340230062033,4.0,,
340230062052,4.0,,
340230062054,4.0,,
340230062062,4.0,,
340230062072,4.0,,
340230062073,4.0,,
340230063002,4.0,,8.0
340230063005,8.0,,
340230063006,4.0,,
340230064031,6.0,,
340230064032,4.0,,
340230065003,4.0,,
340230066042,4.0,,
340230066043,12.0,,
340230067011,4.0,,4.0
340230067031,4.0,,
340230067032,10.0,,4.0
340230067034,4.0,,
340230068004,4.0,,
340230070001,4.0,,
340230070002,12.0,,
340230070003,4.0,,
340230070004,4.0,,
340230071022,4.0,,4.0
340230072021,4.0,,
340230072023,4.0,,
340230072031,4.0,,
340230073042,4.0,4.0,
340230074022,8.0,,
340230076001,4.0,,
340230076003,4.0,,
340230077021,4.0,,4.0
340230077022,4.0,,
340230077031,8.0,,
340230077032,4.0,,4.0
340230078011,10.0,,
340230078042,8.0,,
340230078051,16.0,,
340230078052,4.0,,
340230079051,8.0,,
340230079061,8.0,,
340230079071,4.0,,
340230079072,4.0,,
340230079082,8.0,,4.0
340230079092,8.0,,
340230079122,7.0,,
340230080013,4.0,,
340230080015,4.0,,
340230080016,8.0,,
340230081014,8.0,,
340230081032,4.0,,
340230082021,8.0,,
340230082022,8.0,,
340230082023,35.0,,8.0
340230082042,4.0,,
340230082061,8.0,,
340230082072,4.0,,
340230082081,9.0,,
340230082082,8.0,4.0,
340230082083,20.0,,16.0
340230082091,4.0,,
340230082093,8.0,,
340230083003,4.0,4.0,4.0
340230084032,8.0,,
340230084033,4.0,,
340230084041,4.0,,
340230084043,37.0,,
340230084052,4.0,,
340230085011,8.0,,4.0
340230085021,8.0,,
340230085022,12.0,,
340230085041,20.0,,4.0
340230085042,4.0,,
340230085043,4.0,,
340230085044,17.0,,
340230086011,4.0,,
340230086021,12.0,,
340230086052,4.0,,
340230086061,4.0,,
340230086063,4.0,,
340230087001,16.0,,
340230088001,4.0,,4.0
340230089002,22.0,,
340230091001,4.0,,
340230092001,8.0,,
340230094001,4.0,,
340258001005,4.0,,
340258002001,12.0,,4.0
340258005001,4.0,,
340258006012,4.0,,
340258006014,12.0,,
340258006023,4.0,,
340258007011,4.0,,
340258007012,4.0,4.0,
340258007022,4.0,,4.0
340258008001,4.0,,
340258008003,8.0,,
340258009001,4.0,,
340258009002,8.0,,
340258010002,4.0,,
340258011001,4.0,,
340258011002,4.0,,
340258011003,8.0,,
340258013003,4.0,,
340258013004,4.0,,
340258015001,8.0,,4.0
340258015004,4.0,,
340258016001,4.0,,
340258016002,12.0,4.0,
340258017003,10.0,,
340258019001,4.0,,
340258020002,4.0,,
340258021001,4.0,,
340258021003,4.0,,
340258022004,4.0,,
340258023001,12.0,4.0,4.0
340258024001,5.0,,
340258024003,8.0,,4.0
340258024004,8.0,,
340258025003,4.0,,
340258028001,4.0,,
340258028003,4.0,,
340258029001,4.0,4.0,
340258032021,5.0,,
340258032022,4.0,,4.0
340258033001,4.0,,
340258033002,4.0,,
340258036003,4.0,,
340258037001,4.0,,
340258037005,8.0,,
340258038002,5.0,,
340258039002,4.0,,
340258042001,4.0,,
340258042004,8.0,,
340258045001,4.0,,
340258045003,4.0,,
340258046001,8.0,,
340258048002,4.0,4.0,
340258048003,4.0,,
340258050012,4.0,,4.0
340258051003,8.0,,
340258053003,4.0,,
340258054001,8.0,,
340258054003,4.0,,
340258055001,4.0,,
340258057003,4.0,,
340258059003,4.0,,
340258060003,16.0,,
340258060004,4.0,,
340258061002,4.0,,
340258062011,4.0,,
340258062021,4.0,,
340258062022,4.0,,4.0
340258063001,4.0,,
340258063003,4.0,,4.0
340258064001,4.0,,
340258064002,4.0,,
340258064003,4.0,,4.0
340258065012,8.0,,
340258065032,8.0,,
340258066002,4.0,,
340258073002,4.0,,
340258074005,8.0,,4.0
340258075002,4.0,,
340258075003,4.0,,4.0
340258076001,4.0,,
340258077002,4.0,,
340258078001,4.0,,
340258079003,8.0,5.0,
340258080012,12.0,,
340258080014,4.0,,
340258082003,4.0,,
340258083001,8.0,,4.0
340258084011,4.0,,
340258084013,8.0,,
340258084022,5.0,,4.0
340258085001,4.0,,
340258085002,8.0,,
340258085003,4.0,,
340258086001,8.0,,
340258086002,4.0,8.0,
340258086003,8.0,,
340258087012,12.0,,
340258089001,8.0,,
340258089003,8.0,,
340258092002,4.0,,4.0
340258093011,8.0,,
340258094004,8.0,,
340258095011,5.0,,
340258095012,4.0,,
340258095013,8.0,4.0,4.0
340258095021,4.0,4.0,
340258095024,8.0,,
340258096002,4.0,,
340258097012,4.0,,
340258097031,8.0,,
340258097032,4.0,,
340258097041,4.0,,4.0
340258097042,4.0,,
340258097043,4.0,,
340258099022,4.0,,
340258100012,29.0,,4.0
340258100031,4.0,,
340258100041,4.0,,
340258100042,4.0,,8.0
340258101011,4.0,,4.0
340258101012,4.0,,4.0
340258101022,12.0,,4.0
340258102001,8.0,,
340258102002,21.0,4.0,20.0
340258102003,13.0,,
340258102004,12.0,,
340258103001,8.0,,
340258104011,4.0,,
340258104021,19.0,,8.0
340258104022,12.0,,4.0
340258104023,4.0,,
340258104024,20.0,,
340258105011,12.0,,
340258105012,4.0,,
340258105021,12.0,4.0,
340258105022,12.0,,4.0
340258105024,20.0,,
340258106001,9.0,,
340258106002,16.0,,4.0
340258106003,17.0,,
340258106004,8.0,,4.0
340258107001,4.0,,
340258107002,4.0,,
340258108002,4.0,,
340258111011,4.0,,
340258111012,4.0,,
340258111013,4.0,,
340258111021,8.0,4.0,4.0
340258111022,24.0,4.0,
340258111023,4.0,,
340258112004,4.0,,4.0
340258113011,4.0,,
340258113012,8.0,,8.0
340258113033,8.0,,
340258113041,8.0,,
340258113042,9.0,,
340258114012,6.0,,4.0
340258114013,12.0,,
340258114022,4.0,,
340258115011,24.0,,
340258115012,4.0,7.0,
340258115021,24.0,,4.0
340258115022,8.0,,
340258119001,60.0,4.0,16.0
340258119002,44.0,,4.0
340258119003,45.0,,24.0
340258120001,16.0,,
340258122001,8.0,,
340258123001,4.0,,
340258124003,4.0,,
340258125011,23.0,,21.0
340258125012,12.0,,4.0
340258125021,29.0,,
340258125022,12.0,,5.0
340258125023,4.0,,
340270402003,8.0,,
340270403002,4.0,,
340270403003,4.0,,4.0
340270404002,4.0,,4.0
340270405002,4.0,,
340270407012,4.0,,
340270408012,8.0,,4.0
340270408013,12.0,,
340270408051,10.0,,
340270408052,4.0,,
340270410001,4.0,,
340270412003,9.0,,4.0
340270414001,6.0,,
340270415002,4.0,,4.0
340270416031,4.0,,4.0
340270416043,8.0,,4.0
340270417014,4.0,,
340270417024,4.0,,
340270417042,4.0,,
340270417061,5.0,,
340270417062,4.0,,
340270418022,4.0,,
340270418032,8.0,,4.0
340270419011,4.0,,
340270422001,4.0,,
340270422002,6.0,,
340270425002,8.0,,
340270427001,4.0,,
340270427002,8.0,,
340270427003,6.0,,
340270428001,4.0,,
340270428002,6.0,,
340270428003,4.0,,4.0
340270429002,4.0,,
340270433032,4.0,,8.0
340270437002,4.0,,
340270438003,4.0,,
340270440004,8.0,,9.0
340270441011,4.0,,
340270441023,4.0,,
340270442002,4.0,,
340270443002,4.0,,
340270444012,12.0,,
340270444042,8.0,,
340270446011,4.0,,4.0
340270446022,4.0,,
340270447021,4.0,,
340270447022,4.0,,4.0
340270448002,4.0,,
340270449001,5.0,,
340270450002,12.0,,
340270450003,4.0,,
340270451001,4.0,,4.0
340270453004,4.0,,
340270454022,4.0,,
340270455013,8.0,,
340270457012,4.0,,
340270457032,4.0,,
340270458042,4.0,,
340270459021,8.0,,4.0
340270459022,16.0,,
340270459023,10.0,,4.0
340270460002,8.0,,
340270461031,8.0,,
340270461032,4.0,,
340270461041,4.0,,
340270461061,10.0,,
340270461063,16.0,,
340270462012,4.0,,
340270462022,5.0,,
340270462972,8.0,,
340270462982,4.0,,
340270462983,4.0,,
340270463002,4.0,,4.0
340270464001,8.0,,
340270464002,4.0,,
340297111002,4.0,4.0,
340297112002,4.0,,8.0
340297113001,8.0,,
340297114001,4.0,5.0,
340297130001,16.0,,
340297130003,8.0,4.0,12.0
340297131001,9.0,,
340297131003,8.0,4.0,
340297132012,4.0,,
340297132021,20.0,,
340297132022,4.0,,
340297132032,29.0,,
340297134011,17.0,,4.0
340297134012,4.0,,
340297134013,10.0,,
340297134014,4.0,,
340297134021,4.0,,4.0
340297135002,4.0,,
340297136001,4.0,4.0,12.0
340297136002,12.0,,
340297137002,4.0,,
340297138001,4.0,,4.0
340297139002,16.0,,4.0
340297139003,8.0,,
340297140001,8.0,,
340297140003,4.0,,4.0
340297141001,4.0,,4.0
340297141002,12.0,,
340297142001,8.0,4.0,
340297142003,21.0,,4.0
340297142004,4.0,,
340297143002,6.0,,
340297143003,4.0,,
340297144001,4.0,,
340297150001,4.0,,
340297150002,11.0,,4.0
340297152001,4.0,,
340297156001,4.0,,
340297157002,8.0,,
340297158001,17.0,,
340297170011,12.0,,
340297170012,8.0,,
340297170013,4.0,,
340297170021,12.0,,
340297170022,4.0,,
340297171011,16.0,8.0,
340297171012,4.0,,
340297171013,8.0,4.0,
340297171021,8.0,,
